# SPOT, PRICE, DELTA, VEGA
4.342032068995742122e+01,1.182080589261710335e+00,-9.505220518715983280e-01,5.119775435759723159e+00
2.156778248628984329e+01,1.838608558292739303e+01,-1.001154500002334302e+00,8.306451777811811599e-02
6.050035709721225885e+01,2.050663056243683113e-02,-9.850528641168342370e-01,4.258778649220172241e+00
1.257997598339780865e+01,2.737386758265469666e+01,-1.001156478576850084e+00,4.844854647977124562e-02
8.671343784142528932e+00,3.128255913413715916e+01,-1.001150600689610037e+00,3.339262279355473956e-02
4.879483176096626096e+01,3.888563573314713917e-01,-9.575896612939917008e-01,5.621876701783212305e+00
4.417122274417373973e+01,1.028006404451888178e+00,-9.536197336043145123e-01,5.270911336618875787e+00
5.774150680588127216e+01,4.273422771492370320e-02,-9.841500954606449136e-01,4.408756458286196889e+00
5.962205027968395399e+01,2.549476561331329161e-02,-9.945790953843332005e-01,3.616751167181888604e+00
6.682117644952144531e+01,3.864477209562106660e-03,-9.961028562326738056e-01,3.327759076451930920e+00
4.555879347307112681e+01,7.756623905749530090e-01,-9.474656912680523568e-01,5.320503353332767915e+00
7.986658636340754924e+01,8.294448232297357729e-05,-1.001907129449460143e+00,1.598965509976619570e+00
3.719264942952898423e+01,3.677708155981947780e+00,-9.843508774481907198e-01,4.007053605358964710e+00
7.318184791577731119e+01,4.705707436999319489e-04,-1.003391220310123400e+00,1.821699336224554600e+00
3.895462795387126675e+01,2.734043333342755844e+00,-9.742749233406455822e-01,4.683040762233101617e+00
5.079177712171555470e+01,2.524663464752345821e-01,-9.657530055230608701e-01,5.626065411209682843e+00
9.247898865232189181e+00,3.070602063600260934e+01,-1.001149412906636060e+00,3.561002156209103903e-02
1.959083835888353065e+01,2.036306683315095256e+01,-1.001152023789017464e+00,7.547877335455872860e-02
6.570337085603858895e+01,4.331038296447959658e-03,-1.003175194462302855e+00,2.374206989696979075e+00
6.394539400449686894e+01,8.099990370566575310e-03,-9.887067110954697036e-01,4.128070302412293557e+00
4.379635606212509202e+01,1.100743211089699525e+00,-9.430471207767849862e-01,5.193901023830109764e+00
6.383477619537127623e+01,8.347595602523159158e-03,-9.912254063837004914e-01,4.022551750020991967e+00
3.312610554408393426e+01,6.845160696205426554e+00,-1.000097859651172927e+00,5.490369556592349376e-01
1.075406015250368164e+01,2.919982238834819910e+01,-1.001153602545122645e+00,4.140948486025342046e-02
3.063712500089621926e+01,9.317196992282539725e+00,-1.001135356631977835e+00,1.207109071903374325e-01
3.652309138165705349e+01,4.087198346609833166e+00,-9.862493354847743365e-01,3.623688786176465726e+00
9.547525665013134599e+00,3.040637082583882389e+01,-1.001152024806179819e+00,3.676355635160314522e-02
5.975795091766656952e+01,2.454359924951405800e-02,-9.897477630257061065e-01,4.289718210584172908e+00
7.752949519596653261e+01,1.168958213658840103e-04,-1.000348241688827855e+00,2.080144882574025633e+00
3.177757243585914892e+01,8.176214624460712344e+00,-1.001157212405594965e+00,1.223628686034670537e-01
1.264661642304817590e+01,2.730733918153084261e+01,-1.001147362140581309e+00,4.871011054392759138e-02
2.108662119939834767e+00,3.784520986132820042e+01,-1.001154886958512513e+00,8.119605332007982096e-03
7.565833462407731247e+01,2.359768195843725287e-04,-9.936776640782425396e-01,4.074462097930400262e+00
4.619517014657706966e+01,6.893607748091529208e-01,-9.503912466952484372e-01,5.282821990815743440e+00
7.902198745986937922e+01,4.347574500830942465e-05,-1.002105847391568494e+00,8.571246355152252194e-01
2.519463278912693838e+01,1.475922815606799965e+01,-1.001154800586794957e+00,9.703447686823607476e-02
6.575986641003140676e+01,5.094445750754777319e-03,-9.970621791494234110e-01,3.871727723368923790e+00
1.317187359982453287e+01,2.678204922290462164e+01,-1.001150707795819939e+00,5.071934837485128633e-02
7.655922224267888154e+00,3.229793704253871311e+01,-1.001156277992775623e+00,2.947990230250053037e-02
8.197510957032436707e+00,3.175634361207905343e+01,-1.001156215142923855e+00,3.156958664593699504e-02
2.426485191833068100e+01,1.568883998293492077e+01,-1.001161680675745957e+00,9.348482035140952273e-02
1.366300398527035220e+01,2.629084866125035091e+01,-1.001155939042357446e+00,5.261166531306197408e-02
4.826187695053960880e+01,4.354638583816066166e-01,-9.562564140098047671e-01,5.552844391936694990e+00
3.661321059355886121e+01,4.037941549433529786e+00,-9.875448290126660478e-01,3.660786347018964104e+00
6.488678533786421099e+01,6.046776328243016335e-03,-9.869313951669371754e-01,3.884662859234653265e+00
3.143597235487851194e+01,8.517842026589915960e+00,-1.001155939677797146e+00,1.211589692625627684e-01
5.429765969607398546e+01,1.116354349823262399e-01,-9.606132085571439383e-01,5.350902025646192328e+00
1.543747987825159207e+01,2.451628769658872997e+01,-1.001161079864982373e+00,5.945076224975693463e-02
5.240409780702159992e+01,1.735245543225502896e-01,-9.637367518202341055e-01,5.531073883463028196e+00
7.256467350807278649e+01,5.708537860947234584e-04,-1.004676574866101069e+00,2.114000559525596845e+00
6.256283282741170737e+00,3.369759169306365010e+01,-1.001154098755563382e+00,2.409067500457313937e-02
3.336117116068273702e+01,6.622376467360044927e+00,-9.996994675314593293e-01,6.900018288916178744e-01
6.643215200164861756e+01,4.091241353190834887e-03,-9.975944919594049720e-01,3.601677160377131592e+00
4.985152042927148841e+01,3.150598152295078225e-01,-9.608172367678761150e-01,5.707716310295596784e+00
5.184739979483221362e+01,2.009944621909871554e-01,-9.677992684737315443e-01,5.478256026907608600e+00
1.286803009795113084e+01,2.708584082025370066e+01,-1.001154656227553286e+00,4.954957018861561729e-02
6.183330672399551986e+01,1.529357119694741904e-02,-9.850965295167071201e-01,4.456344858992823177e+00
4.285544846728166490e+00,3.566833079616210256e+01,-1.001153451697064378e+00,1.650246433900641116e-02
5.178095321174924948e+01,1.991126431266889707e-01,-9.729806693090378156e-01,5.456357018790531477e+00
5.328602143911891176e+01,1.394365024006142539e-01,-9.709705889824093994e-01,5.429488081885158302e+00
3.022237392077711249e+01,9.731724904859811787e+00,-1.001136862698058128e+00,1.203894692029208457e-01
4.067718948694447789e+01,1.997927164381634979e+00,-9.615881513487751775e-01,4.973808539329244383e+00
6.884898971505950271e+01,2.003949888111894017e-03,-1.001518599830977241e+00,3.050492727714213537e+00
5.930903780962621852e+01,2.800363416264099042e-02,-9.850921173313149648e-01,4.286510365863107630e+00
1.135066059355178680e+00,3.881880858897931574e+01,-1.001152856085074205e+00,4.370671642956424664e-03
1.384875194939047205e+01,2.610508444748040446e+01,-1.001157141637856185e+00,5.332606506501333388e-02
1.927537090561529709e+01,2.067844798815938390e+01,-1.001156986768224399e+00,7.424562334379196382e-02
3.565772557147609945e+01,4.701056674460053486e+00,-9.912747255786624745e-01,2.989892536957202918e+00
1.353331234747073175e+01,2.642056019102330211e+01,-1.001153268609694447e+00,5.214509257313275359e-02
3.268745955194640374e+01,7.274275412832428955e+00,-1.000942994921471874e+00,3.081290313973224504e-01
7.193749231268515842e+00,3.276011487423910040e+01,-1.001155718043336140e+00,2.770024298867042323e-02
6.635414224250526161e+01,3.448871060450064280e-03,-9.993755771039637414e-01,3.184436872278358699e+00
7.588263436009947327e+01,1.688044131080632929e-04,-1.002636417533056878e+00,2.166912314599334977e+00
3.853921638359881285e+01,2.932481339357595029e+00,-9.771183373995957488e-01,4.569775317803714820e+00
3.256418991282113495e+01,7.396739363463205486e+00,-1.001055519073267286e+00,3.426940040061457471e-01
6.385286498749948692e+01,8.187467337735898631e-03,-9.882402401268863823e-01,3.875595089542750671e+00
3.191238369019284704e+00,3.676263775998808114e+01,-1.001153323459696320e+00,1.228825008968130808e-02
6.818499657641092426e+01,1.883938140476856425e-03,-1.000023228357055149e+00,2.592460366818194917e+00
1.195597555191540096e+01,2.799791213168770199e+01,-1.001153133843522447e+00,4.604007601455000626e-02
3.679982084477688886e+01,3.922108267409421423e+00,-9.853216486557424547e-01,3.752864709555768119e+00
2.435808650967515376e+01,1.559578061440475949e+01,-1.001154744180329237e+00,9.379313026275563903e-02
6.415413208205922047e+01,7.940067226329622016e-03,-9.974969674156883848e-01,3.876293366643824179e+00
2.652883203609704310e+01,1.342480416068842430e+01,-1.001161646718538467e+00,1.025707379058141827e-01
3.820499550959735302e+01,3.101869778175497139e+00,-9.759012449593655880e-01,4.355165584011071900e+00
3.092576885866794356e+01,9.028669774697299033e+00,-1.001150946054282231e+00,1.234671643119148038e-01
4.330326676604535407e+01,1.216800226765198945e+00,-9.448124000662233568e-01,5.209351110239344607e+00
7.296272408921014119e+01,4.681897826613499948e-04,-1.001847661443436621e+00,1.902051707714913942e+00
1.149058467401662398e+00,3.880481628759869039e+01,-1.001152783314982475e+00,4.424550318580243100e-03
1.687897917087789068e+01,2.307494709631425778e+01,-1.001150076600877403e+00,6.505505133265990225e-02
7.702693940997525601e+01,2.055342966107150755e-04,-1.004479481233647276e+00,2.242365219261250875e+00
5.965065196288179550e+00,3.398882416201161050e+01,-1.001151728110233341e+00,2.296898203674693772e-02
4.168972201477609474e+01,1.660141605991763303e+00,-9.582546986841026238e-01,5.159095818204925799e+00
9.800036271763419293e+00,3.015387279750213523e+01,-1.001150668362576601e+00,3.773754096867108082e-02
5.220237556465909279e+01,1.819856592170249754e-01,-9.636751123043991729e-01,5.351727923346442317e+00
4.523929574241254414e+00,3.542992649174266262e+01,-1.001158208905004621e+00,1.741988165292253019e-02
7.445746621179441149e+01,1.798987960255298121e-04,-1.002887980214325125e+00,1.459282084571068339e+00
7.925235232396698848e+01,1.888566013546432080e-05,-1.001955422145498265e+00,8.014008679696728032e-01
5.032095112519971281e+01,2.784428314881480238e-01,-9.609888148030868438e-01,5.653329538800150544e+00
4.701945518727320206e+01,5.700695137202206331e-01,-9.530484362659505937e-01,5.340411768172107720e+00
6.866748692395881903e+01,1.304491375688288058e-03,-9.981767855631873410e-01,2.737159520672168167e+00
5.496858048503207783e+01,9.123944326173313857e-02,-9.735707008288838615e-01,4.839153805347177872e+00
4.228914896374242716e+01,1.474681525957199257e+00,-9.543062713502725725e-01,5.160110879325059408e+00
1.884780759226250879e+01,2.110605143347381940e+01,-1.001155242199718964e+00,7.257531298063528424e-02
7.251723935425270895e+01,7.926586035871326531e-04,-1.003460737140887238e+00,3.170248104624467267e+00
3.638270289076449160e+01,4.195137979920513516e+00,-9.879852678344392958e-01,3.503002909697993772e+00
2.346821501678309119e+01,1.648558871362956779e+01,-1.001157363976129533e+00,9.037490740723597149e-02
4.322336299160289741e+01,1.223806850836168358e+00,-9.502178020266299763e-01,5.166117461855933790e+00
4.641566906621164890e+01,6.472771014866238737e-01,-9.549768105260469930e-01,5.292305584171471011e+00
7.012922913356466381e+01,1.268014802798820943e-03,-1.004432765073842271e+00,2.767386255501908199e+00
2.655428495701857017e+01,1.339961455344559837e+01,-1.001153221416638539e+00,1.023200028286823382e-01
2.208903769362700942e+01,1.786475291039916158e+01,-1.001157343437096170e+00,8.512269629016089301e-02
3.136236379102729188e+01,8.591962994522452490e+00,-1.001285247035941905e+00,1.398576278158611130e-01
2.407909596337041336e+01,1.587499028875166296e+01,-1.001145327747160252e+00,9.274706140408772725e-02
7.496681241827538145e+01,3.733761840414847135e-04,-1.005760474745530875e+00,2.626251655943761421e+00
2.331899309557601896e+01,1.663511174151145511e+01,-1.001142097333018954e+00,9.012019970238896449e-02
5.178315262521353191e+01,1.990199050452295393e-01,-9.661635659513292396e-01,5.510472046180410644e+00
7.107161322181025298e+01,9.297618013242944400e-04,-1.002235803335254083e+00,2.679870089017512669e+00
6.883819828578772615e+01,1.626898872089149696e-03,-1.001410886155160052e+00,2.542929763051182235e+00
1.652202045202528780e+00,3.830167246480295518e+01,-1.001153458232527438e+00,6.361953043282161761e-03
7.143189589452173038e+01,7.306696297830560889e-04,-1.004905958570439628e+00,2.333271902363488248e+00
6.954881106687977876e+00,3.299899134779122534e+01,-1.001154557628606501e+00,2.678042660663779162e-02
1.340270446275678928e+01,2.655113922912303792e+01,-1.001156684228094340e+00,5.160848907547099101e-02
5.033460200264795503e+01,2.814690053953353699e-01,-9.665475959025759956e-01,5.554075557194030566e+00
7.084074697137143062e+01,1.027881335856591040e-03,-9.933632185876116738e-01,3.768103304622945071e+00
2.758715555133138153e+01,1.236684438785932905e+01,-1.001149396418407722e+00,1.063695658392054544e-01
2.802086719233413348e+01,1.193304483031934105e+01,-1.001153095458796827e+00,1.079016642499955880e-01
5.763783003937084004e+01,4.483264267674835768e-02,-9.828606003740223418e-01,4.577423217834875935e+00
4.308531211180762455e+01,1.270419786866175960e+00,-9.545237687894223555e-01,5.231638370342666100e+00
3.755286704623916449e+01,3.460880129316070697e+00,-9.822620586443551183e-01,4.174056189843450504e+00
7.152127389633123755e+01,7.700758435316850965e-04,-1.002759932649153640e+00,2.831825138711985268e+00
2.569113300183941462e+01,1.426270691752446318e+01,-1.001155604255264953e+00,9.894858841872501698e-02
5.461154758301223211e+01,1.009781679895569440e-01,-9.816377039971879714e-01,5.089624037734688855e+00
1.023795641057724914e+01,2.971594124952628846e+01,-1.001152078205137297e+00,3.942212052701084962e-02
4.673191454505748510e+01,6.115590840979668874e-01,-9.508712428617263068e-01,5.415645178047873820e+00
6.771324053897296835e+01,2.416148686726684106e-03,-9.934083900669508083e-01,3.283251387751549011e+00
3.937235062264679186e+01,2.528150173594260863e+00,-9.676925899453794333e-01,4.772202116846886888e+00
7.157376403120399289e+01,1.102124802478370545e-03,-9.909323139064120101e-01,4.835546965467926839e+00
6.550647134559508800e+01,4.500610063225968238e-03,-9.972909452105923611e-01,3.202300642727558877e+00
5.635946712729310804e+01,6.297347631883509766e-02,-9.826203405337561314e-01,4.679287031786051543e+00
6.958998980131312351e+00,3.299490731607438221e+01,-1.001149688970821128e+00,2.679615255579489291e-02
5.110691257647022923e+01,2.391251690342974245e-01,-9.722287979439609984e-01,5.541538382078667446e+00
1.790373719153363297e+01,2.205018662692168263e+01,-1.001151657571111908e+00,6.893983140777547314e-02
2.614775538307689828e+00,3.733910002369866987e+01,-1.001153443393713927e+00,1.006842897645521609e-02
1.946789283629252409e+01,2.048597814460826072e+01,-1.001154494805821304e+00,7.497124101491910164e-02
5.456367920418990991e+01,1.005982904887091356e-01,-9.768829035108800296e-01,4.934617228182047732e+00
4.935318023726485137e+01,3.473836615501862402e-01,-9.626597003377663775e-01,5.682522247217756117e+00
3.191700481460638628e+01,8.037973983094509833e+00,-1.001305934867615655e+00,1.878706506431028489e-01
6.964413828465437462e+01,1.348229205194673153e-03,-1.004855204684621528e+00,2.581099743163413951e+00
2.204517329982881080e+01,1.790869247628278060e+01,-1.001154814014946881e+00,8.488896396637435338e-02
3.126459991315219611e+01,8.689222001867905831e+00,-1.001157310245734511e+00,1.205246983182798187e-01
1.260269535352778192e+01,2.735113324358292886e+01,-1.001158021237799733e+00,4.852803670154037796e-02
6.497262345084199353e+01,5.355622687002310062e-03,-9.926435610026925760e-01,4.026526063561642665e+00
1.036792169095680727e+01,2.958596900782981720e+01,-1.001152746582475661e+00,3.992294066967447957e-02
4.478241152057046293e+01,9.008469452315804871e-01,-9.522864620921774881e-01,5.228412181169442619e+00
1.714858325840154407e+01,2.280529629009361869e+01,-1.001153093678412320e+00,6.606902520490684494e-02
3.711116994016169457e+01,3.724112799342485847e+00,-9.849105851635158171e-01,3.992814984150374169e+00
5.819570789733010940e+01,3.732077828947683723e-02,-9.902268448668924972e-01,4.442139037284480452e+00
6.289832666683635409e+01,1.086884285149506205e-02,-1.003587645905183789e+00,3.642843429822321788e+00
5.695488861287203264e+01,5.306992385536216106e-02,-9.793495555788117590e-01,4.605816151035771355e+00
1.491239204547772701e+01,2.504150472161312280e+01,-1.001152702476296508e+00,5.742851270139296554e-02
4.818190361945924138e+01,4.464790236526777201e-01,-9.550710205644111772e-01,5.622538278107181320e+00
